date,id_reg,desc_reg,load_mwmed
2011-11-02 00:00:00,N,NORTE,3858.47541667
2011-11-02 00:00:00,NE,NORDESTE,7633.18833333
2011-11-02 00:00:00,S,SUL,7713.38458333
2011-11-02 00:00:00,SE,SUDESTE,29811.42791667
2011-11-03 00:00:00,N,NORTE,4098.07166667
2011-11-03 00:00:00,NE,NORDESTE,8442.735
2011-11-03 00:00:00,S,SUL,9550.4075
2011-11-03 00:00:00,SE,SUDESTE,33962.67416667
2011-11-04 00:00:00,SE,SUDESTE,35060.885
2011-11-04 00:00:00,S,SUL,10000.40125
2011-11-04 00:00:00,NE,NORDESTE,8485.11541667
2011-11-04 00:00:00,N,NORTE,4135.795
2011-11-05 00:00:00,N,NORTE,4040.93958333
2011-11-05 00:00:00,NE,NORDESTE,7938.79375
2011-11-05 00:00:00,S,SUL,8973.48291667
2011-11-05 00:00:00,SE,SUDESTE,32662.14916667
2011-11-06 00:00:00,N,NORTE,3846.44166667
2011-11-06 00:00:00,NE,NORDESTE,7271.85541667
2011-11-06 00:00:00,S,SUL,7531.90833333
2011-11-06 00:00:00,SE,SUDESTE,29470.65583333
2011-11-07 00:00:00,N,NORTE,4119.41125
2011-11-07 00:00:00,NE,NORDESTE,8414.39583333
2011-11-07 00:00:00,S,SUL,10002.96208333
2011-11-07 00:00:00,SE,SUDESTE,35434.82958333
2011-11-08 00:00:00,SE,SUDESTE,36292.75708333
2011-11-08 00:00:00,S,SUL,10438.77625
2011-11-08 00:00:00,NE,NORDESTE,8636.47
2011-11-08 00:00:00,N,NORTE,4080.405
2011-11-09 00:00:00,N,NORTE,4078.95916667
2011-11-09 00:00:00,NE,NORDESTE,8506.835
2011-11-09 00:00:00,S,SUL,10760.2725
2011-11-09 00:00:00,SE,SUDESTE,37098.97541667
2011-11-10 00:00:00,N,NORTE,4095.10583333
2011-11-10 00:00:00,NE,NORDESTE,8591.11333333
2011-11-10 00:00:00,S,SUL,10760.48458333
2011-11-10 00:00:00,SE,SUDESTE,38201.62125
2011-11-11 00:00:00,N,NORTE,4073.01958333
2011-11-11 00:00:00,NE,NORDESTE,8671.45875
2011-11-11 00:00:00,S,SUL,10541.20708333
2011-11-11 00:00:00,SE,SUDESTE,38402.06541667
2011-11-12 00:00:00,SE,SUDESTE,35248.69916667
2011-11-12 00:00:00,S,SUL,9005.26708333
2011-11-12 00:00:00,N,NORTE,4020.44291667
2011-11-12 00:00:00,NE,NORDESTE,8100.05875
2011-11-13 00:00:00,N,NORTE,3797.88666667
2011-11-13 00:00:00,NE,NORDESTE,7406.28916667
2011-11-13 00:00:00,S,SUL,7251.20333333
2011-11-13 00:00:00,SE,SUDESTE,31091.77041667
2011-11-14 00:00:00,N,NORTE,3983.4875
2011-11-14 00:00:00,NE,NORDESTE,8184.44791667
2011-11-14 00:00:00,S,SUL,8850.3275
2011-11-14 00:00:00,SE,SUDESTE,34760.89
2011-11-15 00:00:00,N,NORTE,3888.42916667
2011-11-15 00:00:00,NE,NORDESTE,7726.35041667
2011-11-15 00:00:00,S,SUL,8157.79041667
2011-11-15 00:00:00,SE,SUDESTE,32017.3825
2011-11-16 00:00:00,SE,SUDESTE,35379.14208333
2011-11-16 00:00:00,S,SUL,9676.23416667
2011-11-16 00:00:00,NE,NORDESTE,8758.6975
2011-11-16 00:00:00,N,NORTE,4146.69416667
2011-11-17 00:00:00,N,NORTE,4162.08875
2011-11-17 00:00:00,NE,NORDESTE,8894.88041667
2011-11-17 00:00:00,S,SUL,10064.62375
2011-11-17 00:00:00,SE,SUDESTE,35692.5925
2011-11-18 00:00:00,N,NORTE,4118.16041667
2011-11-18 00:00:00,NE,NORDESTE,8906.86916667
2011-11-18 00:00:00,S,SUL,10133.05791667
2011-11-18 00:00:00,SE,SUDESTE,35924.13875
2011-11-19 00:00:00,N,NORTE,3952.05875
2011-11-19 00:00:00,NE,NORDESTE,8310.435
2011-11-19 00:00:00,S,SUL,8944.23541667
2011-11-19 00:00:00,SE,SUDESTE,33008.50416667
2011-11-20 00:00:00,SE,SUDESTE,29369.70291667
2011-11-20 00:00:00,S,SUL,7387.90791667
2011-11-20 00:00:00,NE,NORDESTE,7568.51333333
2011-11-20 00:00:00,N,NORTE,3791.9025
2011-11-21 00:00:00,N,NORTE,4074.20083333
2011-11-21 00:00:00,NE,NORDESTE,8546.4025
2011-11-21 00:00:00,S,SUL,10008.785
2011-11-21 00:00:00,SE,SUDESTE,36098.99291667
2011-11-22 00:00:00,N,NORTE,4138.32666667
2011-11-22 00:00:00,NE,NORDESTE,8865.91083333
2011-11-22 00:00:00,S,SUL,10192.32
2011-11-22 00:00:00,SE,SUDESTE,37847.28791667
2011-11-23 00:00:00,N,NORTE,4101.89208333
2011-11-23 00:00:00,NE,NORDESTE,8921.70916667
2011-11-23 00:00:00,S,SUL,10262.70666667
2011-11-23 00:00:00,SE,SUDESTE,37034.13458333
2011-11-24 00:00:00,S,SUL,10476.81083333
2011-11-24 00:00:00,SE,SUDESTE,36791.29
2011-11-24 00:00:00,N,NORTE,4157.91458333
2011-11-24 00:00:00,NE,NORDESTE,9019.0475
2011-11-25 00:00:00,N,NORTE,4070.71583333
2011-11-25 00:00:00,NE,NORDESTE,8938.98708333
2011-11-25 00:00:00,S,SUL,10818.23875
2011-11-25 00:00:00,SE,SUDESTE,37307.30958333
2011-11-26 00:00:00,N,NORTE,3873.14958333
2011-11-26 00:00:00,NE,NORDESTE,8411.29375
2011-11-26 00:00:00,S,SUL,9534.28041667
2011-11-26 00:00:00,SE,SUDESTE,34571.10333333
2011-11-27 00:00:00,N,NORTE,3771.66291667
2011-11-27 00:00:00,NE,NORDESTE,7790.78291667
2011-11-27 00:00:00,S,SUL,8058.47125
2011-11-27 00:00:00,SE,SUDESTE,30303.82416667
2011-11-28 00:00:00,SE,SUDESTE,35766.44708333
2011-11-28 00:00:00,S,SUL,10853.12666667
2011-11-28 00:00:00,N,NORTE,4146.40041667
2011-11-28 00:00:00,NE,NORDESTE,8720.67625
2011-11-29 00:00:00,N,NORTE,4219.15833333
2011-11-29 00:00:00,NE,NORDESTE,8940.96583333
2011-11-29 00:00:00,S,SUL,11320.71666667
2011-11-29 00:00:00,SE,SUDESTE,36544.15208333
2011-11-30 00:00:00,N,NORTE,4215.025
2011-11-30 00:00:00,NE,NORDESTE,8965.40666667
2011-11-30 00:00:00,S,SUL,10977.80416667
2011-11-30 00:00:00,SE,SUDESTE,37267.90625
2011-12-01 00:00:00,N,NORTE,4139.97166667
2011-12-01 00:00:00,NE,NORDESTE,9021.29708333
2011-12-01 00:00:00,S,SUL,10437.29625
2011-12-01 00:00:00,SE,SUDESTE,37600.4825
2011-12-02 00:00:00,SE,SUDESTE,36484.8775
2011-12-02 00:00:00,S,SUL,10316.67583333
2011-12-02 00:00:00,N,NORTE,4138.57125
2011-12-02 00:00:00,NE,NORDESTE,9041.12625
2011-12-03 00:00:00,N,NORTE,3957.87666667
2011-12-03 00:00:00,NE,NORDESTE,8431.52125
2011-12-03 00:00:00,S,SUL,9054.15
2011-12-03 00:00:00,SE,SUDESTE,33175.40541667
2011-12-04 00:00:00,N,NORTE,3804.12708333
2011-12-04 00:00:00,NE,NORDESTE,7651.95083333
2011-12-04 00:00:00,S,SUL,7822.35833333
2011-12-04 00:00:00,SE,SUDESTE,29667.70041667
2011-12-05 00:00:00,N,NORTE,4076.12083333
2011-12-05 00:00:00,NE,NORDESTE,8660.89041667
2011-12-05 00:00:00,S,SUL,10571.16083333
2011-12-05 00:00:00,SE,SUDESTE,36252.46333333
2011-12-06 00:00:00,SE,SUDESTE,37680.97083333
2011-12-06 00:00:00,S,SUL,10917.43041667
2011-12-06 00:00:00,N,NORTE,4177.84291667
2011-12-06 00:00:00,NE,NORDESTE,8849.44375
2011-12-07 00:00:00,N,NORTE,4196.88166667
2011-12-07 00:00:00,NE,NORDESTE,8831.85583333
2011-12-07 00:00:00,S,SUL,11256.75416667
2011-12-07 00:00:00,SE,SUDESTE,38072.66208333
2011-12-08 00:00:00,SE,SUDESTE,37938.08625
2011-12-08 00:00:00,S,SUL,11024.37166667
2011-12-08 00:00:00,N,NORTE,4018.95916667
2011-12-08 00:00:00,NE,NORDESTE,8497.90541667
2011-12-09 00:00:00,N,NORTE,4157.88875
2011-12-09 00:00:00,NE,NORDESTE,8924.40791667
2011-12-09 00:00:00,S,SUL,10748.70625
2011-12-09 00:00:00,SE,SUDESTE,37697.73708333
2011-12-10 00:00:00,S,SUL,9233.57
2011-12-10 00:00:00,N,NORTE,4070.76041667
2011-12-10 00:00:00,NE,NORDESTE,8567.5475
2011-12-10 00:00:00,SE,SUDESTE,34002.72708333
2011-12-11 00:00:00,SE,SUDESTE,29939.22291667
2011-12-11 00:00:00,S,SUL,7991.5875
2011-12-11 00:00:00,N,NORTE,3874.8875
2011-12-11 00:00:00,NE,NORDESTE,7903.81125
2011-12-12 00:00:00,N,NORTE,4185.9575
2011-12-12 00:00:00,NE,NORDESTE,8818.70583333
2011-12-12 00:00:00,S,SUL,10836.88875
2011-12-12 00:00:00,SE,SUDESTE,36258.16708333
2011-12-13 00:00:00,N,NORTE,4218.08958333
2011-12-13 00:00:00,NE,NORDESTE,8719.34791667
2011-12-13 00:00:00,S,SUL,11046.87833333
2011-12-13 00:00:00,SE,SUDESTE,38071.14958333
2011-12-14 00:00:00,N,NORTE,4237.49916667
2011-12-14 00:00:00,NE,NORDESTE,8716.3625
2011-12-14 00:00:00,S,SUL,10801.21541667
2011-12-14 00:00:00,SE,SUDESTE,38474.35708333
2011-12-15 00:00:00,SE,SUDESTE,37683.27
2011-12-15 00:00:00,S,SUL,10573.2725
2011-12-15 00:00:00,N,NORTE,4169.62666667
2011-12-15 00:00:00,NE,NORDESTE,8683.49875
2011-12-16 00:00:00,N,NORTE,4127.80333333
2011-12-16 00:00:00,NE,NORDESTE,8718.795
2011-12-16 00:00:00,S,SUL,10554.96916667
2011-12-16 00:00:00,SE,SUDESTE,37485.475
2011-12-17 00:00:00,N,NORTE,4032.83625
2011-12-17 00:00:00,NE,NORDESTE,8205.5175
2011-12-17 00:00:00,S,SUL,9316.8325
2011-12-17 00:00:00,SE,SUDESTE,34446.9425
2011-12-18 00:00:00,N,NORTE,3818.4325
2011-12-18 00:00:00,NE,NORDESTE,7627.88
2011-12-18 00:00:00,S,SUL,8142.56375
2011-12-18 00:00:00,SE,SUDESTE,31295.42916667
2011-12-19 00:00:00,SE,SUDESTE,36554.35666667
2011-12-19 00:00:00,S,SUL,10747.185
2011-12-19 00:00:00,NE,NORDESTE,8738.54791667
2011-12-19 00:00:00,N,NORTE,4097.48125
2011-12-20 00:00:00,N,NORTE,4166.38625
2011-12-20 00:00:00,NE,NORDESTE,8988.88333333
2011-12-20 00:00:00,S,SUL,11389.52208333
2011-12-20 00:00:00,SE,SUDESTE,37862.62875
2011-12-21 00:00:00,N,NORTE,4211.88875
2011-12-21 00:00:00,NE,NORDESTE,8918.925
2011-12-21 00:00:00,S,SUL,11511.63041667
2011-12-21 00:00:00,SE,SUDESTE,38140.57541667
2011-12-22 00:00:00,N,NORTE,4140.93916667
2011-12-22 00:00:00,NE,NORDESTE,8869.86625
2011-12-22 00:00:00,S,SUL,11190.98458333
2011-12-22 00:00:00,SE,SUDESTE,37935.235
2011-12-23 00:00:00,SE,SUDESTE,36887.77375
2011-12-23 00:00:00,S,SUL,10488.30958333
2011-12-23 00:00:00,NE,NORDESTE,8682.88166667
2011-12-23 00:00:00,N,NORTE,4110.72
2011-12-24 00:00:00,N,NORTE,3910.82416667
2011-12-24 00:00:00,NE,NORDESTE,7989.44
2011-12-24 00:00:00,S,SUL,8402.52083333
2011-12-24 00:00:00,SE,SUDESTE,32449.02291667
2011-12-25 00:00:00,N,NORTE,3746.7275
2011-12-25 00:00:00,NE,NORDESTE,7086.98083333
2011-12-25 00:00:00,S,SUL,6673.35541667
2011-12-25 00:00:00,SE,SUDESTE,28328.38375
2011-12-26 00:00:00,N,NORTE,4021.79666667
2011-12-26 00:00:00,NE,NORDESTE,8352.03125
2011-12-26 00:00:00,S,SUL,8487.7275
2011-12-26 00:00:00,SE,SUDESTE,33388.30208333
2011-12-27 00:00:00,S,SUL,9340.52333333
2011-12-27 00:00:00,SE,SUDESTE,34523.56916667
2011-12-27 00:00:00,N,NORTE,4072.86291667
2011-12-27 00:00:00,NE,NORDESTE,8616.29416667
2011-12-28 00:00:00,N,NORTE,4081.14666667
2011-12-28 00:00:00,NE,NORDESTE,8798.88916667
2011-12-28 00:00:00,S,SUL,9518.18625
2011-12-28 00:00:00,SE,SUDESTE,34650.58125
2011-12-29 00:00:00,N,NORTE,4133.25
2011-12-29 00:00:00,NE,NORDESTE,8822.23208333
2011-12-29 00:00:00,S,SUL,9300.3225
2011-12-29 00:00:00,SE,SUDESTE,33647.47458333
2011-12-30 00:00:00,N,NORTE,4107.90333333
2011-12-30 00:00:00,NE,NORDESTE,8593.86791667
2011-12-30 00:00:00,S,SUL,8976.46125
2011-12-30 00:00:00,SE,SUDESTE,32510.55875
2011-12-31 00:00:00,SE,SUDESTE,29863.86166667
2011-12-31 00:00:00,S,SUL,7811.63958333
2011-12-31 00:00:00,NE,NORDESTE,7974.3575
2011-12-31 00:00:00,N,NORTE,3892.6225
2012-01-01 00:00:00,N,NORTE,3729.53958333
2012-01-01 00:00:00,NE,NORDESTE,7116.68183333
2012-01-01 00:00:00,S,SUL,6660.09029167
2012-01-01 00:00:00,SE,SUDESTE,26298.96
2012-01-02 00:00:00,N,NORTE,4023.28166667
2012-01-02 00:00:00,NE,NORDESTE,8437.93158333
2012-01-02 00:00:00,S,SUL,8591.104625
2012-01-02 00:00:00,SE,SUDESTE,31306.4825
2012-01-03 00:00:00,N,NORTE,4089.71208333
2012-01-03 00:00:00,NE,NORDESTE,8826.91108333
2012-01-03 00:00:00,S,SUL,9636.30966667
2012-01-03 00:00:00,SE,SUDESTE,33947.66333333
2012-01-04 00:00:00,S,SUL,10106.2445
2012-01-04 00:00:00,SE,SUDESTE,35303.78791667
2012-01-04 00:00:00,N,NORTE,4089.7125
2012-01-04 00:00:00,NE,NORDESTE,8906.25391667
2012-01-05 00:00:00,N,NORTE,4024.81625
2012-01-05 00:00:00,NE,NORDESTE,8879.43429167
2012-01-05 00:00:00,S,SUL,10181.15195833
2012-01-05 00:00:00,SE,SUDESTE,35954.92916667
2012-01-06 00:00:00,N,NORTE,4032.07625
2012-01-06 00:00:00,NE,NORDESTE,8879.63970833
2012-01-06 00:00:00,S,SUL,10381.13416667
2012-01-06 00:00:00,SE,SUDESTE,36275.38041667
2012-01-07 00:00:00,N,NORTE,3963.04333333
2012-01-07 00:00:00,NE,NORDESTE,8484.89529167
2012-01-07 00:00:00,S,SUL,9475.47595833
2012-01-07 00:00:00,SE,SUDESTE,33284.47166667
2012-01-08 00:00:00,S,SUL,8367.56116667
2012-01-08 00:00:00,SE,SUDESTE,29986.23291667
2012-01-08 00:00:00,N,NORTE,3855.47916667
2012-01-08 00:00:00,NE,NORDESTE,7786.58204167
2012-01-09 00:00:00,N,NORTE,4069.61333333
2012-01-09 00:00:00,NE,NORDESTE,8839.14070833
2012-01-09 00:00:00,S,SUL,10753.53045833
2012-01-09 00:00:00,SE,SUDESTE,35385.52
2012-01-10 00:00:00,S,SUL,11137.03329167
2012-01-10 00:00:00,SE,SUDESTE,36142.26291667
2012-01-10 00:00:00,N,NORTE,4058.49541667
2012-01-10 00:00:00,NE,NORDESTE,8988.19625
2012-01-11 00:00:00,N,NORTE,4062.50208333
2012-01-11 00:00:00,NE,NORDESTE,8968.19204167
2012-01-11 00:00:00,S,SUL,11258.12454167
2012-01-11 00:00:00,SE,SUDESTE,36120.76666667
2012-01-12 00:00:00,SE,SUDESTE,36439.06541667
2012-01-12 00:00:00,N,NORTE,4054.13916667
2012-01-12 00:00:00,NE,NORDESTE,8994.39454167
2012-01-12 00:00:00,S,SUL,11313.59875
2012-01-13 00:00:00,SE,SUDESTE,36901.0975
2012-01-13 00:00:00,S,SUL,10864.32875
2012-01-13 00:00:00,NE,NORDESTE,9096.2565
2012-01-13 00:00:00,N,NORTE,4117.22625
2012-01-14 00:00:00,N,NORTE,3962.17416667
2012-01-14 00:00:00,NE,NORDESTE,8598.049625
2012-01-14 00:00:00,S,SUL,9089.76825
2012-01-14 00:00:00,SE,SUDESTE,34262.46166667
2012-01-15 00:00:00,N,NORTE,3868.335
2012-01-15 00:00:00,NE,NORDESTE,7797.94504167
2012-01-15 00:00:00,S,SUL,7753.13033333
2012-01-15 00:00:00,SE,SUDESTE,31252.79875
2012-01-16 00:00:00,N,NORTE,3939.35666667
2012-01-16 00:00:00,NE,NORDESTE,8833.714625
2012-01-16 00:00:00,S,SUL,10256.922625
2012-01-16 00:00:00,SE,SUDESTE,36730.42333333
2012-01-17 00:00:00,SE,SUDESTE,37741.98083333
2012-01-17 00:00:00,S,SUL,10958.07745833
2012-01-17 00:00:00,NE,NORDESTE,9129.32766667
2012-01-17 00:00:00,N,NORTE,4008.81333333
2012-01-18 00:00:00,N,NORTE,4024.97
2012-01-18 00:00:00,NE,NORDESTE,9074.87641667
2012-01-18 00:00:00,S,SUL,11140.6905
2012-01-18 00:00:00,SE,SUDESTE,37751.58208333
2012-01-19 00:00:00,N,NORTE,3995.66333333
2012-01-19 00:00:00,NE,NORDESTE,8941.76925
2012-01-19 00:00:00,S,SUL,11176.65566667
2012-01-19 00:00:00,SE,SUDESTE,37877.36833333
2012-01-20 00:00:00,N,NORTE,4035.41
2012-01-20 00:00:00,NE,NORDESTE,8791.492
2012-01-20 00:00:00,S,SUL,11359.703375
2012-01-20 00:00:00,SE,SUDESTE,37095.54
2012-01-21 00:00:00,SE,SUDESTE,34715.25208333
2012-01-21 00:00:00,S,SUL,9913.41054167
2012-01-21 00:00:00,NE,NORDESTE,8357.50745833
2012-01-21 00:00:00,N,NORTE,3959.87166667
2012-01-22 00:00:00,N,NORTE,3724.21625
2012-01-22 00:00:00,NE,NORDESTE,7539.23408333
2012-01-22 00:00:00,S,SUL,8561.55858333
2012-01-22 00:00:00,SE,SUDESTE,31105.54958333
2012-01-23 00:00:00,N,NORTE,3952.8
2012-01-23 00:00:00,NE,NORDESTE,8470.75441667
2012-01-23 00:00:00,S,SUL,11428.915875
2012-01-23 00:00:00,SE,SUDESTE,37638.42333333
2012-01-24 00:00:00,N,NORTE,4040.87708333
2012-01-24 00:00:00,NE,NORDESTE,8701.92216667
2012-01-24 00:00:00,S,SUL,11829.323
2012-01-24 00:00:00,SE,SUDESTE,38744.54291667
2012-01-25 00:00:00,SE,SUDESTE,38576.23458333
2012-01-25 00:00:00,S,SUL,11409.46720833
2012-01-25 00:00:00,NE,NORDESTE,8791.12666667
2012-01-25 00:00:00,N,NORTE,4110.04375
2012-01-26 00:00:00,N,NORTE,4139.98625
2012-01-26 00:00:00,NE,NORDESTE,8806.72733333
2012-01-26 00:00:00,S,SUL,10829.92829167
2012-01-26 00:00:00,SE,SUDESTE,38973.21541667
2012-01-27 00:00:00,N,NORTE,4165.66833333
2012-01-27 00:00:00,NE,NORDESTE,8838.9165
2012-01-27 00:00:00,S,SUL,10575.68283333
2012-01-27 00:00:00,SE,SUDESTE,37709.26041667
2012-01-28 00:00:00,N,NORTE,4004.57833333
2012-01-28 00:00:00,NE,NORDESTE,8441.07079167
2012-01-28 00:00:00,S,SUL,9323.766375
2012-01-28 00:00:00,SE,SUDESTE,33767.04666667
2012-01-29 00:00:00,SE,SUDESTE,30210.965
2012-01-29 00:00:00,S,SUL,8187.373875
2012-01-29 00:00:00,NE,NORDESTE,7733.731375
2012-01-29 00:00:00,N,NORTE,3766.55291667
2012-01-30 00:00:00,N,NORTE,4106.89625
2012-01-30 00:00:00,NE,NORDESTE,8802.98020833
2012-01-30 00:00:00,S,SUL,11074.953625
2012-01-30 00:00:00,SE,SUDESTE,36084.36125
2012-01-31 00:00:00,N,NORTE,4165.25166667
2012-01-31 00:00:00,NE,NORDESTE,9020.26266667
2012-01-31 00:00:00,S,SUL,11718.27991667
2012-01-31 00:00:00,SE,SUDESTE,37409.44625
2012-02-01 00:00:00,N,NORTE,4186.22791667
2012-02-01 00:00:00,NE,NORDESTE,8968.80966667
2012-02-01 00:00:00,S,SUL,11894.39225
2012-02-01 00:00:00,SE,SUDESTE,38076.66666667
2012-02-02 00:00:00,SE,SUDESTE,38777.41375
2012-02-02 00:00:00,S,SUL,11823.89654167
2012-02-02 00:00:00,NE,NORDESTE,8881.67129167
2012-02-02 00:00:00,N,NORTE,4202.78583333
2012-02-03 00:00:00,N,NORTE,4258.07166667
2012-02-03 00:00:00,NE,NORDESTE,8914.93016667
2012-02-03 00:00:00,S,SUL,12046.937
2012-02-03 00:00:00,SE,SUDESTE,39538.265
2012-02-04 00:00:00,N,NORTE,4082.98333333
2012-02-04 00:00:00,NE,NORDESTE,8456.59820833
2012-02-04 00:00:00,S,SUL,10379.6495
2012-02-04 00:00:00,SE,SUDESTE,36145.04541667
2012-02-05 00:00:00,N,NORTE,3888.08583333
2012-02-05 00:00:00,NE,NORDESTE,7796.72379167
2012-02-05 00:00:00,S,SUL,8939.7665
2012-02-05 00:00:00,SE,SUDESTE,32802.81
2012-02-06 00:00:00,SE,SUDESTE,39860.48833333
2012-02-06 00:00:00,S,SUL,11690.74295833
2012-02-06 00:00:00,NE,NORDESTE,8919.19225
2012-02-06 00:00:00,N,NORTE,4230.61458333
2012-02-07 00:00:00,N,NORTE,4209.00208333
2012-02-07 00:00:00,NE,NORDESTE,9209.37208333
2012-02-07 00:00:00,S,SUL,12015.20858333
2012-02-07 00:00:00,SE,SUDESTE,41163.11791667
2012-02-08 00:00:00,N,NORTE,4198.79333333
2012-02-08 00:00:00,NE,NORDESTE,9186.38016667
2012-02-08 00:00:00,S,SUL,12101.31283333
2012-02-08 00:00:00,SE,SUDESTE,41547.70333333
2012-02-09 00:00:00,N,NORTE,4159.99
2012-02-09 00:00:00,NE,NORDESTE,9314.75508333
2012-02-09 00:00:00,S,SUL,11940.00545833
2012-02-09 00:00:00,SE,SUDESTE,41489.58125
2012-02-10 00:00:00,SE,SUDESTE,41206.49875
2012-02-10 00:00:00,S,SUL,11446.66004167
2012-02-10 00:00:00,NE,NORDESTE,9266.55483333
2012-02-10 00:00:00,N,NORTE,4216.21333333
2012-02-11 00:00:00,N,NORTE,4058.00708333
2012-02-11 00:00:00,NE,NORDESTE,8646.51254167
2012-02-11 00:00:00,S,SUL,9743.356625
2012-02-11 00:00:00,SE,SUDESTE,36906.31541667
2012-02-12 00:00:00,N,NORTE,3940.26916667
2012-02-12 00:00:00,NE,NORDESTE,7822.21570833
2012-02-12 00:00:00,S,SUL,8434.88475
2012-02-12 00:00:00,SE,SUDESTE,32463.17541667
2012-02-13 00:00:00,N,NORTE,4091.26208333
2012-02-13 00:00:00,NE,NORDESTE,8863.43454167
2012-02-13 00:00:00,S,SUL,11240.24191667
2012-02-13 00:00:00,SE,SUDESTE,38350.18791667
2012-02-14 00:00:00,NE,NORDESTE,9028.622875
2012-02-14 00:00:00,S,SUL,11767.22883333
2012-02-14 00:00:00,N,NORTE,4073.75458333
2012-02-14 00:00:00,SE,SUDESTE,39023.67208333
2012-02-15 00:00:00,SE,SUDESTE,39113.51
2012-02-15 00:00:00,S,SUL,11984.026625
2012-02-15 00:00:00,NE,NORDESTE,8975.45845833
2012-02-15 00:00:00,N,NORTE,3990.54041667
2012-02-16 00:00:00,N,NORTE,3990.32041667
2012-02-16 00:00:00,NE,NORDESTE,8814.18929167
2012-02-16 00:00:00,S,SUL,12254.139125
2012-02-16 00:00:00,SE,SUDESTE,39100.98333333
2012-02-17 00:00:00,N,NORTE,4017.27458333
2012-02-17 00:00:00,NE,NORDESTE,8607.70066667
2012-02-17 00:00:00,S,SUL,12215.08929167
2012-02-17 00:00:00,SE,SUDESTE,38947.88875
2012-02-18 00:00:00,SE,SUDESTE,34802.70125
2012-02-18 00:00:00,S,SUL,10411.08925
2012-02-18 00:00:00,N,NORTE,3867.63833333
2012-02-18 00:00:00,NE,NORDESTE,8000.52058333
2012-02-19 00:00:00,N,NORTE,3808.3325
2012-02-19 00:00:00,NE,NORDESTE,7180.175875
2012-02-19 00:00:00,S,SUL,9011.934
2012-02-19 00:00:00,SE,SUDESTE,31323.79291667
2012-02-20 00:00:00,SE,SUDESTE,33453.61791667
2012-02-20 00:00:00,S,SUL,10348.53291667
2012-02-20 00:00:00,N,NORTE,3863.63625
2012-02-20 00:00:00,NE,NORDESTE,7145.5495
2012-02-21 00:00:00,N,NORTE,3782.66833333
2012-02-21 00:00:00,NE,NORDESTE,7275.06679167
2012-02-21 00:00:00,S,SUL,10124.02495833
2012-02-21 00:00:00,SE,SUDESTE,33160.595
2012-02-22 00:00:00,N,NORTE,4021.30125
2012-02-22 00:00:00,NE,NORDESTE,7957.13879167
2012-02-22 00:00:00,S,SUL,11092.34175
2012-02-22 00:00:00,SE,SUDESTE,37264.67333333
2012-02-23 00:00:00,N,NORTE,4147.58708333
2012-02-23 00:00:00,NE,NORDESTE,8754.17108333
2012-02-23 00:00:00,S,SUL,11610.445
2012-02-23 00:00:00,SE,SUDESTE,39850.66916667
2012-02-24 00:00:00,SE,SUDESTE,39960.85333333
2012-02-24 00:00:00,S,SUL,11686.59345833
2012-02-24 00:00:00,N,NORTE,4154.3025
2012-02-24 00:00:00,NE,NORDESTE,8827.62316667
2012-02-25 00:00:00,N,NORTE,3980.03791667
2012-02-25 00:00:00,NE,NORDESTE,8339.82608333
2012-02-25 00:00:00,S,SUL,9945.480375
2012-02-25 00:00:00,SE,SUDESTE,36719.245
2012-02-26 00:00:00,N,NORTE,3891.10208333
2012-02-26 00:00:00,NE,NORDESTE,7722.741
2012-02-26 00:00:00,S,SUL,8445.36808333
2012-02-26 00:00:00,SE,SUDESTE,33345.18458333
2012-02-27 00:00:00,N,NORTE,4224.70208333
2012-02-27 00:00:00,NE,NORDESTE,8764.51395833
2012-02-27 00:00:00,S,SUL,11222.33504167
2012-02-27 00:00:00,SE,SUDESTE,40078.04333333
2012-02-28 00:00:00,S,SUL,11449.329
2012-02-28 00:00:00,SE,SUDESTE,41199.79208333
2012-02-28 00:00:00,NE,NORDESTE,8990.399125
2012-02-28 00:00:00,N,NORTE,4284.42791667
2012-02-29 00:00:00,N,NORTE,4283.12833333
2012-02-29 00:00:00,NE,NORDESTE,9071.87116667
2012-02-29 00:00:00,S,SUL,11536.60075
2012-02-29 00:00:00,SE,SUDESTE,41664.635
2012-03-01 00:00:00,N,NORTE,4181.855
2012-03-01 00:00:00,NE,NORDESTE,9032.76204167
2012-03-01 00:00:00,S,SUL,11184.274125
2012-03-01 00:00:00,SE,SUDESTE,41552.42333333
2012-03-02 00:00:00,N,NORTE,4224.75625
2012-03-02 00:00:00,NE,NORDESTE,9078.36904167
2012-03-02 00:00:00,S,SUL,11109.255625
2012-03-02 00:00:00,SE,SUDESTE,41585.95583333
2012-03-03 00:00:00,SE,SUDESTE,37841.40916667
2012-03-03 00:00:00,S,SUL,9635.77691667
2012-03-03 00:00:00,N,NORTE,4122.02708333
2012-03-03 00:00:00,NE,NORDESTE,8562.55070833
2012-03-04 00:00:00,N,NORTE,3916.49541667
2012-03-04 00:00:00,NE,NORDESTE,7953.61604167
2012-03-04 00:00:00,S,SUL,8521.93979167
2012-03-04 00:00:00,SE,SUDESTE,33382.37708333
2012-03-05 00:00:00,N,NORTE,4239.5725
2012-03-05 00:00:00,NE,NORDESTE,9256.51341667
2012-03-05 00:00:00,S,SUL,11738.2885
2012-03-05 00:00:00,SE,SUDESTE,39866.95958333
2012-03-06 00:00:00,N,NORTE,4232.6825
2012-03-06 00:00:00,NE,NORDESTE,9193.284125
